"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"capital";"var_capital";"var_acoes";"link";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"62";"DF";"BRB Administradora e Corretora de Seguros";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";23035884,81;417092810,91;"SIM";"SIM";"NÃO";529505,35;"Sim";260;0;37919349,75;0;0;0;0;0;47178000;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"63";"DF";"BRB Crédito. Financiamento e Investimento";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";323205109,23;57166769,21;"SIM";"SIM";"SIM";591961,35;"Sim";3;0;2319126,15;0;0;0;0;0;1,5e+08;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"64";"DF";"BRB DTVM - Distribuidora de Títulos e Valores Mobiliários";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";50789316,89;3248886,64;"SIM";"SIM";"SIM";552136,04;"Sim";5;0;3262496,71;0;0;0;0;0;4e+07;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"65";"DF";"BRB Serviços";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";23035884,81;6128763,58;"SIM";"SIM";"NÃO";524154,88;"Sim";1124;8067262;45871306;0;0;0;6750171;0;19013700;6750171;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-6750171
"66";"DF";"Centrais de Abastecimento do Distrito Federal - CEASA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";42706367,46;1970949,55;"SIM";"SIM";"SIM";39033,81;"Não";58;0;10022958,9;0;0;0;0;0;32197985;0;0;"https://www,ceasa,df,gov,br/wp-content/uploads/2019/09/Carta-Anual-2021,pdf";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"67";"DF";"Companhia de Planejamento do Distrito Federal - CODEPLAN";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Dependente";-10648784,49;10346341,03;"SIM";"SIM";"SIM";448738,7;"Não";396;0;104363140,6;0;122073431,3;116896236,8;32942,11;32942,11;12233727,6;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;-122106373,41
"68";"DF";"Companhia de Saneamento Ambiental do Distrito Federal - CAESB";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1641306695,38;133095679,99;"SIM";"SIM";"SIM";1010217,75;"Sim";2217;166816624,76;826112655,86;20203974,17;0;0;2212042,31;1626639,87;1537314981;0;0;"https://www,caesb,df,gov,br/images/arquivos_pdf/Carta_Anual/carta-anual-2021,pdf";"Distrito Federal";"Centro-oeste";TRUE;FALSE;17991931,86
"69";"DF";"Companhia Energética de Brasília - CEB";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";678769531,05;432619022,38;"SIM";"SIM";"SIM";543531,82;"Não";46;40485,22;20345392,99;20086507,52;0;0;0;0;566025355,62;0;0;"http://www,ceb,com,br/index,php/institucional-ceb-separator/companhia-energetica-de-brasilia-ceb";"Distrito Federal";"Centro-oeste";TRUE;FALSE;20086507,52
"70";"DF";"Companhia Brasiliense de Gás - CEBGAS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1042092,86;-69311,34;"SIM";"SIM";"NÃO";152123,25;"Não";4;0;427069,2;0;0;0;0;0;6821000;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"71";"DF";"CEB Geração";"ATIVA";"ENERGIA";"EMPRESA PÚBLICA";"Não Dependente";31831922,1;4092441,63;"NÃO";"SIM";"SIM";402133,33;"Não";12;457954,34;1585594,86;0;0;0;0;0;7575212,61;0;0;"htttp://www,ceb,com,br/index,php/institucional-ceb-separator/ceb-geracao-s-a";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"72";"DF";"CEB Iluminação Pública e Serviços";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";169883884,75;-5765916,74;"NÃO";"SIM";"NÃO";294528,4;"Não";89;526281,83;11540909,8;0;0;0;0;0;175649739,61;175549739,61;175549740;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"73";"DF";"CEB Lajeado";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";336300884,53;75753101,16;"SIM";"SIM";"SIM";478857,34;"Não";19;255480,96;5737844,12;0;0;0;0;0;112283997,86;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"74";"DF";"CEB Participações";"ATIVA";"ENERGIA";"EMPRESA PÚBLICA";"Não Dependente";33573102,56;16198438,32;"NÃO";"SIM";"NÃO";378933,33;"Não";12;1373901,01;1823939,31;0;0;0;0;0;21270414,68;0;0;"http://www,ceb,com,br/index,php/institucional-ceb-separator/companhia-energetica-de-brasilia-ceb";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"75";"DF";"Companhia de Desenvolvimento Habitacional do Distrito Federal - CODHAB";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";107336307,38;770328,49;"SIM";"SIM";"NÃO";253560;"Não";204;13926971,93;18314185,66;0;40183948;40225259;0;0;37029931,62;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-40183948
"76";"DF";"DF Gestão de Ativos";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";137069;-354229;"SIM";"SIM";"NÃO";0;"Não";0;0;282000;0;0;0;0;0;0;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"77";"DF";"Empresa de Assistência Técnica e Extensão Rural do Distrito Federal - EMATER";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-18867499,6;-28590512,04;"SIM";"SIM";"SIM";582895,37;"Não";321;1415068,15;124958520,14;0;124090412,9;123614213,37;0;0;677760,52;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;-124090412,9
"78";"DF";"Companhia do Metropolitano do Distrito Federal - METRÔ";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";1807773175,8;-78023880,17;"SIM";"SIM";"NÃO";508493,75;"Não";1237;6832407,91;244732634,52;0;267793036,56;275133296,95;6080993,34;12921168,72;2865848110,28;12921168,2800002;137051;"https://metro,df,gov,br/?page_id=37077";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-273874029,9
"79";"DF";"Companhia Urbanizadora da Nova Capital do Brasil - NOVACAP";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";608412996,19;3511742,06;"SIM";"SIM";"NÃO";425546,64;"Não";2136;0;289816897,96;0;807280303,58;784288914,87;2313320,06;4959616,94;26713076,28;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-809593623,64
"80";"DF";"Florestamento e Reflorestamento - PROFLORA";"EM LIQUIDAÇÃO";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";14752825,23;-1448467,2;"SIM";"SIM";"NÃO";152457,31;"Não";7;0;1494457,8;0;0;0;0;0;3838,27;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"81";"DF";"Sociedade de Abastecimento de Brasília - SAB";"EM LIQUIDAÇÃO";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"EMPRESA PÚBLICA";"Dependente";625362,24;237447,43;"SIM";"SIM";"NÃO";276249,35;"Não";134;0;22346832,4;0;22737753,2;21577561,03;0;0;16368857,49;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-22737753,2
"82";"DF";"Sociedade de Transportes Coletivos de Brasília - TCB";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";65498439,17;-4541813,01;"SIM";"SIM";"NÃO";329113,19;"Não";1112;5946158;53795238,83;0;0;0;5500000;9662620;38386200;9662620;9662620;"Carta-de-servicos-ao-cidadao-2021,pdf (tcb,df,gov,br)";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-5500000
"83";"DF";"Companhia Imobiliária de Brasília - Terracap";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Não Dependente";4553215554,82;1741509742,08;"SIM";"SIM";"SIM";919925,18;"Sim";733;110254557,38;243876224,81;0;0;0;0;0;1848848613,47;0;0;"https://www,terracap,df,gov, br/index,php/acessoinformacao/normas-manuaise-politicas";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"84";"ES";"CEASA- Centrais de Abastecimento do Espírito Santo S/A";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";8180258,07;162481;"SIM";"SIM";"NÃO";400107,26;"Não";79;24313;4006496,98;0;0;0;0;0;3159556,67;0;0;"https://ceasa,es,gov,br/governanca-corporativa";"Espiríto Santo";"Sudeste";FALSE;FALSE;0
"85";"ES";"COHAB- Companhia de Habitação e Urbanização do Estado do Espírito Santo- em liquidação";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";14971000;24000;"NÃO";"SIM";"NÃO";82524;"Não";21;0;1409743,99;0;1568000;2758000;0;0;4525000;0;0;"https://seger,es,gov,br/autarquias";"Espiríto Santo";"Sudeste";FALSE;FALSE;-1568000
"86";"ES";"Banestes- Banco do Estado do Espírito Santo";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1889666000;250590000;"SIM";"SIM";"SIM";574718,66;"Sim";2035;64733000;373317000;77384311;0;0;0;0;1477920000;281728500;0;"https://www,banestes,com,br/ri/ri_governanca,html";"Espiríto Santo";"Sudeste";TRUE;FALSE;77384311
"87";"ES";"BANDES Banco de Desenvolvimento do Espírito Santo";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";314798000;50136000;"SIM";"SIM";"SIM";198207,6;"Sim";161;3232621;37975000;0;0;0;0;20148517,23;439371000;0;0;"https://www,bandes,com,br/Site/Dinamico/Show/69/Governanca-Corporativa";"Espiríto Santo";"Sudeste";TRUE;FALSE;0
"88";"ES";"Cesan - Companhia Espirito Santense de Saneamento";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";3098340000;177153000;"SIM";"SIM";"SIM";0;"Sim";1321;371384000;217861000;0;0;0;75115173,89;45228437,74;2477098526,48;155820257,48;155820257;"https://www,cesan,com,br/governanca-corporativa";"Espiríto Santo";"Sudeste";TRUE;FALSE;-75115173,89
"89";"ES";"Ceturb - Companhia Estadual de Transportes Coletivos de Passageiros do Espirito Santo";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente";5712946,35;-4714996,33;"SIM";"SIM";"NÃO";234500,77;"Não";187;452974,25;38474112,77;0;0;0;689746,67;2361161,47;93473015,36;0;0;"https://ceturb,es,gov,br/missao-visao-e-valores";"Espiríto Santo";"Sudeste";FALSE;FALSE;-689746,67
"90";"ES";"ES GÁS - Companhia de Gás do Espirito Santo";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";704705755,53;98142450,31;"SIM";"SIM";"SIM";291720,16;"Não";12;14760000;4488381,44;4307364,37;0;0;0;0;254332619;0;0;"https://esgas,com,br/governanca-corporativa";"Espiríto Santo";"Sudeste";TRUE;FALSE;4307364,37
"91";"GO";"Agência Goiana de Gás Canalizado S/A - GOIASGÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";345057,28;-713220,06;"SIM";"SIM";"NÃO";11450;"Não";3;34028,13;333695,66;0;0;0;0;0;0;0;0;"http://www.goiasgas.com.br";"Goiás";"Centro-oeste";FALSE;FALSE;0
"92";"GO";"Agência Goiana de Habitação S/A - AGEHAB";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";19541815,71;9454732,76;"SIM";"SIM";"NÃO";346898,47;"Não";224;6603001,13;29387328,05;0;36703140,13;28495045,4;0;0;187256418,03;0;0;"https://www,agehab,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-36703140,13
"93";"GO";"CELG Geração e Transmissão S/A - CELG G T (Torna-se subsidiária da CELGPAR)";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"SIM";"SIM";"SIM";0;"Não";0;0;0;0;0;0;0;0;0;0;0;"http://celgpar.celggt.com";"Goiás";"Centro-oeste";TRUE;FALSE;0
"94";"GO";"Companhia Celg de Participações - CELGPAR";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1586840797,51;169818826,99;"SIM";"SIM";"SIM";599076,54;"Não";37;0;5971220,56;0;0;0;0;0;0;-2786463704,94;0;"http://celgpar,celggt,com";"Goiás";"Centro-oeste";TRUE;FALSE;0
"95";"GO";"Indústria Química do Estado de Goiás - IQUEGO";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";5425397,12;6283183,71;"SIM";"SIM";"SIM";284070,02;"Não";67;44018,2;7000577,49;0;10388665,22;1503000;0;0;239994409;0;0;"http://www,iquego,go,gov,br";"Goiás";"Centro-oeste";TRUE;FALSE;-10388665,22
"96";"GO";"Agência de Fomento de Goiás S/A - GOIASFOMENTO";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";197118258,17;342321,15;"SIM";"SIM";"NÃO";354170,9;"Sim";130;0;24309646,56;0;0;0;4e+06;0;186069209,48;6292252,13999999;6292252,13999999;"http://www,goiasfomento,com";"Goiás";"Centro-oeste";FALSE;FALSE;-4e+06
"97";"GO";"Caixa Econômica do Estado de Goiás - CAIXEGO";"EM LIQUIDAÇÃO";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";-425197217,7;0;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;-1,24;0;"http://www.goiasfomento.com";"Goiás";"Centro-oeste";FALSE;FALSE;0
"98";"GO";"Goiás Telecomunicções S/A - GOIAS TELECOM";"ATIVA";"COMUNICAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-262287,44;545705,22;"SIM";"SIM";"NÃO";240495;"Não";23;24333,86;1841471,12;0;1459074,45;1466949,52;0;4e+07;8999950;0;0;"https://goiastelecom,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-1459074,45
"99";"GO";"Metrobus Transporte Coletivo S/A - METROBUS";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";202506,78;-391602,98;"SIM";"SIM";"NÃO";233012,47;"Não";352;1458228,35;35891821,22;0;39772822,54;17400000;0;0;221702474,55;0;0;"https://www,metrobus,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-39772822,54
"100";"GO";"Centrais de Abastecimento de Goiás S/A - CEASA/GO";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";15554129,57;607723,8;"SIM";"SIM";"NÃO";311199,08;"Não";71;541517,88;11846349,75;0;0;0;0;0;19435689,84;0;0;"https://www,ceasa,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;0
"101";"GO";"Companhia de Armazéns e Silos do Estado de Goiás S/A - CASEGO";"EM LIQUIDAÇÃO";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";30997335,75;6193251,42;"NÃO";"SIM";"NÃO";12000;"Não";0;0;48782,8;0;43200;44020;0;0;82346820;0;0;"http://www,administracao,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-43200
"102";"GO";"Companhia de Desenvolvimento Econômico de Goiás - CODEGO";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";335387912,22;11782739,28;"SIM";"SIM";"SIM";33401,96;"Não";360;0;31014064,31;0;0;0;0;0;410151333;176100925;122022692;"http://www,goiasindustrial,com,br";"Goiás";"Centro-oeste";TRUE;FALSE;0
"103";"GO";"Empresa de Assistência Técnica, Extenção Rural e Pesquisa Agropecuária do Estado de Goiás - EMATER (Baixada em 16/11/2021)";"EM LIQUIDAÇÃO";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";5433217,21;1816651,8;"NÃO";"SIM";"NÃO";8000;"Não";0;0;28800;0;28800;44130;0;0;3616565,41;0;0;"http://www,administracao,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-28800
"104";"GO";"Empresa Estadual de Processamento de Dados de Goiás - PRODAGO";"EM LIQUIDAÇÃO";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";-391884841,78;-26791293,35;"NÃO";"SIM";"NÃO";227499,74;"Não";24;0;3112089,86;0;9535223,23;22074438,07;11897502,17;0;23238721,38;11897502,17;0;"http://www,administracao,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-21432725,4
"105";"GO";"Metais de Goiás S/A - METAGO";"EM LIQUIDAÇÃO";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";18382293,48;-4537609,43;"NÃO";"SIM";"NÃO";12000;"Não";0;0;47653,28;0;43200;44130;0;0;54698546,73;0;0;"http://www,administracao,go,gov,br";"Goiás";"Centro-oeste";FALSE;FALSE;-43200
"106";"GO";"Saneamento de Goiás S/A - SANEAGO";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";3356818;352456;"SIM";"SIM";"SIM";767488,48;"Sim";6993;223779;1109707;534520;0;502000;0;0;2515546000;0;0;"https://www,saneago,com,br";"Goiás";"Centro-oeste";TRUE;FALSE;534520
"107";"GO";"Companhia de Investimento e Parcerias do Estado de Goiás - GOIASPARCERIAS";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";229395180,35;1026384,77;"SIM";"SIM";"NÃO";240933,33;"Não";38;0;6058098,38;0;0;0;0;0;347607531,65;-5990000;-6000000,02999997;"https://www.goiasparcerias.go.gov.br";"Goiás";"Centro-oeste";FALSE;FALSE;0
"108";"MA";"Maranhão Parcerias (MAPA)";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Dependente";10444954,84;-58145058,41;"SIM";"SIM";"NÃO";258211,8;"Não";585;624831;44961894,55;0;0;0;0;0;75884853,01;75884853,01;0;"https://mapa,ma,gov,br/programas-ou-campanhas/carta-anual";"Maranhão";"Nordeste";FALSE;FALSE;0
"109";"MA";"Empresa Maranhense de Administração Portuária (EMAP)";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Não Dependente";644173018;109940936;"SIM";"SIM";"SIM";759561;"Sim";230;48089927;91655655;0;0;0;0;0;370668392;0;0;"https://www,portodoitaqui,com/emap/carta-anual";"Maranhão";"Nordeste";TRUE;FALSE;0
"110";"MA";"Companhia de Saneamento Ambiental do Maranhão (CAEMA)";"ATIVA";"SANEAMENTO";"EMPRESA PÚBLICA";"Não Dependente";907322927;-16280230;"SIM";"SIM";"SIM";34578;"Não";1991;39660257;268000331;0;0;0;114852341;100346304;2249482402;0;0;"https://www,caema,ma,gov,br/index,php/a-caema/governanca/carta-anual";"Maranhão";"Nordeste";TRUE;FALSE;-114852341
"111";"MA";"Companhia Maranhense de Gás (GASMAR)";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";18145220,83;34564883,36;"SIM";"SIM";"NÃO";243869;"Sim";59;407995,86;8454592,03;8814045,26;0;0;0;0;7920000;0;0;"https://www,gasmar,com,br/colaborador/TRANSPAR%C3%8ANCIA/8,Relat%C3%B3rio%20de%20Administra%C3%A7%C3%A3o%20GASMAR%202021,pdf";"Maranhão";"Nordeste";FALSE;FALSE;8814045,26
"112";"MA";"Empresa Maranhense de Serviços Hospitalares (EMSERH)";"ATIVA";"SAÚDE";"EMPRESA PÚBLICA";"Dependente";417864192,76;156786744,64;"SIM";"SIM";"SIM";255021,45;"Não";15383;0;589820742,01;0;1615548448,85;1316839067,41;0;0;1e+06;0;0;"http://www,emserh,ma,gov,br/";"Maranhão";"Nordeste";TRUE;FALSE;-1615548448,85
"113";"MT";"COMPANHIA MATOGROSSENSE DE GÁS - MT GÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";11911978;-2806223;"SIM";"SIM";"NÃO";1733373,13;"Não";16;0;2623090;0;0;0;0;0;8500007;0;0;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;0
"114";"MT";"CENTRAL DE ABASTECIMENTO DO ESTADO DE MATO GROSSO - CEASA MT";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";55846,15;0;"SIM";"SIM";"NÃO";183636,8;"Não";0;0;886531,39;0;935430,38;1695196,28;0;0;751100;0;0;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;-935430,38
"115";"MT";"AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S A - DESENVOLVE - MT";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";132856633;921044;"SIM";"SIM";"NÃO";292242,6;"Não";94;0;10575100;0;0;0;1,09e+08;0;131560547,88;112412551,41;10900000,21;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;-1,09e+08
"116";"MT";"EMPRESA MATOGROSSENSE DE PESQUISA. ASSISTÊNCIA E EXTENSÃO RURAL - EMPAER MT";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-77217620,24;5238127,23;"SIM";"SIM";"NÃO";323774,49;"Não";360;0;138491480,19;0;146013517,43;155052104,14;0;0;34889260,76;0;0;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;-146013517,43
"117";"MT";"COMPANHIA MATOGROSSENSE DE MINERAÇÃO - METAMAT";"ATIVA";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";61171276;-3647571;"SIM";"SIM";"SIM";328108,28;"Não";75;0;16982505;0;27312642,08;11932666;0;0;61171276;0;0;"nan";"Mato Grosso";"Centro-oeste";TRUE;FALSE;-27312642,08
"118";"MT";"MT PARTICIPAÇÕES E PROJETOS S/A - MT PAR";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";40183937,95;979243,19;"SIM";"SIM";"NÃO";803003,68;"Não";69;8897503,13;6308658,92;0;8339515,98;4202115,27;0;0;41200751,25;0;0;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;-8339515,98
"119";"MT";"EMPRESA MATO-GROSSENSE DE TECNOLOGIA DA INFORMAÇÃO - MTI";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";29976003,86;12109492,36;"SIM";"SIM";"NÃO";460486;"Não";304;13450000;99064357,32;0;69553088,76;53883553,28;2,7e+07;0;55880438,73;2,7e+07;0;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;-96553088,76
"120";"MT";"COMPANHIA DE SANEAMENTO DO ESTADO DE MATO GROSSO - SANEMAT";"EM LIQUIDAÇÃO";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-78637604;-24367492,93;"SIM";"SIM";"NÃO";179358,13;"Não";7;0;1633432,7;0;0;0;0;0;283557904;0;0;"nan";"Mato Grosso";"Centro-oeste";FALSE;FALSE;0
"121";"MS";"EMPRESA DE SERVIÇOS AGROPECUÁRIOS DE MS - AGROSUL";"EM LIQUIDAÇÃO";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-930486891,76;-60354984,43;"NÃO";"SIM";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;0;0;"0";"Mato Grosso do Sul";"Centro-oeste";FALSE;FALSE;0
